1.689797e-05 1.689797e-05 -1.287760e-01
1.702600e-05 1.702600e-05 -1.394781e-01
1.716935e-05 1.716935e-05 -5.146810e-02
1.729551e-05 1.729551e-05 6.344458e-02
1.741563e-05 1.741563e-05 1.392626e-01
1.754585e-05 1.754585e-05 1.357767e-01
1.769640e-05 1.769640e-05 3.080701e-02
1.782349e-05 1.782349e-05 -8.275648e-02
1.794686e-05 1.794686e-05 -1.441998e-01
1.807808e-05 1.807808e-05 -1.176102e-01
1.825141e-05 1.825141e-05 1.847598e-02
1.838080e-05 1.838080e-05 1.183633e-01
1.851604e-05 1.851604e-05 1.401206e-01
1.864574e-05 1.864574e-05 6.863319e-02
1.877129e-05 1.877129e-05 -4.485467e-02
1.888851e-05 1.888851e-05 -1.304455e-01
1.901735e-05 1.901735e-05 -1.470863e-01
1.916099e-05 1.916099e-05 -6.328520e-02
1.928797e-05 1.928797e-05 5.288287e-02
1.940462e-05 1.940462e-05 1.316899e-01
1.953362e-05 1.953362e-05 1.372053e-01
1.967814e-05 1.967814e-05 4.394793e-02
1.980429e-05 1.980429e-05 -7.056696e-02
1.992596e-05 1.992596e-05 -1.422444e-01
2.005665e-05 2.005665e-05 -1.309368e-01
2.021436e-05 2.021436e-05 -1.505571e-02
2.034240e-05 2.034240e-05 9.572496e-02
2.048146e-05 2.048146e-05 1.451955e-01
2.060699e-05 2.060699e-05 9.813276e-02
2.075415e-05 2.075415e-05 -2.651102e-02
2.087754e-05 2.087754e-05 -1.219528e-01
2.100567e-05 2.100567e-05 -1.470116e-01
2.114339e-05 2.114339e-05 -7.526860e-02
2.126986e-05 2.126986e-05 3.931631e-02
2.138748e-05 2.138748e-05 1.261396e-01
2.151409e-05 2.151409e-05 1.445258e-01
2.165703e-05 2.165703e-05 6.370933e-02
2.178357e-05 2.178357e-05 -5.170325e-02
2.189992e-05 2.189992e-05 -1.321107e-01
2.202939e-05 2.202939e-05 -1.406455e-01
2.217360e-05 2.217360e-05 -4.972673e-02
2.230003e-05 2.230003e-05 6.546795e-02
2.242023e-05 2.242023e-05 1.392017e-01
2.255040e-05 2.255040e-05 1.325218e-01
2.270330e-05 2.270330e-05 2.359948e-02
2.283062e-05 2.283062e-05 -8.885501e-02
2.295532e-05 2.295532e-05 -1.460062e-01
2.308704e-05 2.308704e-05 -1.129505e-01
2.326892e-05 2.326892e-05 3.200276e-02
2.339843e-05 2.339843e-05 1.247273e-01
2.353227e-05 2.353227e-05 1.338163e-01
2.366262e-05 2.366262e-05 5.292624e-02
2.378695e-05 2.378695e-05 -6.014862e-02
2.390866e-05 2.390866e-05 -1.402197e-01
2.403860e-05 2.403860e-05 -1.415805e-01
2.418761e-05 2.418761e-05 -4.121486e-02
2.431482e-05 2.431482e-05 7.388838e-02
2.443585e-05 2.443585e-05 1.402330e-01
2.456624e-05 2.456624e-05 1.223306e-01
2.472911e-05 2.472911e-05 -1.189016e-03
2.485754e-05 2.485754e-05 -1.079533e-01
2.499458e-05 2.499458e-05 -1.463265e-01
2.512308e-05 2.512308e-05 -8.854090e-02
2.525312e-05 2.525312e-05 2.595259e-02
2.537310e-05 2.537310e-05 1.200928e-01
2.549771e-05 2.549771e-05 1.488132e-01
2.563901e-05 2.563901e-05 7.953923e-02
2.576629e-05 2.576629e-05 -3.535598e-02
2.588446e-05 2.588446e-05 -1.239453e-01
2.601007e-05 2.601007e-05 -1.447915e-01
2.615251e-05 2.615251e-05 -6.693648e-02
2.627900e-05 2.627900e-05 4.819279e-02
2.639539e-05 2.639539e-05 1.305776e-01
2.652430e-05 2.652430e-05 1.425488e-01
2.666795e-05 2.666795e-05 5.495212e-02
2.679447e-05 2.679447e-05 -6.053866e-02
2.691351e-05 2.691351e-05 -1.367858e-01
2.704328e-05 2.704328e-05 -1.352541e-01
2.719152e-05 2.719152e-05 -3.365768e-02
2.731813e-05 2.731813e-05 8.007744e-02
2.744140e-05 2.744140e-05 1.444954e-01
2.757257e-05 2.757257e-05 1.217585e-01
2.774179e-05 2.774179e-05 -9.495994e-03
2.787104e-05 2.787104e-05 -1.129405e-01
2.800732e-05 2.800732e-05 -1.418143e-01
2.813589e-05 2.813589e-05 -7.637777e-02
2.826210e-05 2.826210e-05 3.662771e-02
2.838039e-05 2.838039e-05 1.263421e-01
2.850736e-05 2.850736e-05 1.492552e-01
2.865024e-05 2.865024e-05 7.226917e-02
2.877733e-05 2.877733e-05 -4.362727e-02
2.889423e-05 2.889423e-05 -1.272746e-01
2.902143e-05 2.902143e-05 -1.409062e-01
2.916449e-05 2.916449e-05 -5.578624e-02
2.929070e-05 2.929070e-05 5.926648e-02
